E,J,e/f,State,v,Lambda,Sigma,L
46256.574203,7.5,f,2,5,0,0.5,8.373
48089.926728,7.5,f,2,6,0,0.5,8.373
49617.626587,7.5,f,2,7,0,0.5,8.373
50754.87082,7.5,f,2,8,0,0.5,8.373
36326.635543,7.5,e,2,1,0,-0.5,8.373
39072.660212,7.5,e,2,2,0,-0.5,8.373
41617.167422,7.5,e,2,3,0,-0.5,8.373
43951.601363,7.5,e,2,4,0,-0.5,8.373
46058.907906,7.5,e,2,5,0,-0.5,8.373
47916.006779,7.5,e,2,6,0,-0.5,8.373
49464.63892,7.5,e,2,7,0,-0.5,8.373
50632.946512,7.5,e,2,8,0,-0.5,8.373
36580.633915,8.5,e,2,1,0,0.5,8.373
39313.174008,8.5,e,2,2,0,0.5,8.373
41843.816678,8.5,e,2,3,0,0.5,8.373
44164.044842,8.5,e,2,4,0,0.5,8.373
46257.821978,8.5,e,2,5,0,0.5,8.373
48091.758699,8.5,e,2,6,0,0.5,8.373
49618.777506,8.5,e,2,7,0,0.5,8.373
50755.833842,8.5,e,2,8,0,0.5,8.373
36863.140584,8.5,f,2,1,0,-0.5,8.373
39580.592521,8.5,f,2,2,0,-0.5,8.373
42095.698731,8.5,f,2,3,0,-0.5,8.373
44400.278084,8.5,f,2,4,0,-0.5,8.373
46473.855464,8.5,f,2,5,0,-0.5,8.373
48290.62396,8.5,f,2,6,0,-0.5,8.373
49785.673532,8.5,f,2,7,0,-0.5,8.373
50890.348987,8.5,f,2,8,0,-0.5,8.373
37177.500953,9.5,f,2,1,0,0.5,8.373
39878.095595,9.5,f,2,2,0,0.5,8.373
42376.374664,9.5,f,2,3,0,0.5,8.373
44660.926938,9.5,f,2,4,0,0.5,8.373
46717.041276,9.5,f,2,5,0,0.5,8.373
48507.793505,9.5,f,2,6,0,0.5,8.373
49977.918134,9.5,f,2,7,0,0.5,8.373
51036.385951,9.5,f,2,8,0,0.5,8.373
36865.130275,9.5,e,2,1,0,-0.5,8.373
39582.496305,9.5,e,2,2,0,-0.5,8.373
42097.501037,9.5,e,2,3,0,-0.5,8.373
44401.949883,9.5,e,2,4,0,-0.5,8.373
46474.635848,9.5,e,2,5,0,-0.5,8.373
48292.041194,9.5,e,2,6,0,-0.5,8.373
49787.112687,9.5,e,2,7,0,-0.5,8.373
50891.195174,9.5,e,2,8,0,-0.5,8.373
37179.691918,10.5,e,2,1,0,0.5,8.373
39880.191478,10.5,e,2,2,0,0.5,8.373
42377.921561,10.5,e,2,3,0,0.5,8.373
44662.803377,10.5,e,2,4,0,0.5,8.373
46718.608349,10.5,e,2,5,0,0.5,8.373
48509.258665,10.5,e,2,6,0,0.5,8.373
49979.256045,10.5,e,2,7,0,0.5,8.373
51037.446112,10.5,e,2,8,0,0.5,8.373
37521.450574,10.5,f,2,1,0,-0.5,8.373
40203.492293,10.5,f,2,2,0,-0.5,8.373
42681.933279,10.5,f,2,3,0,-0.5,8.373
44947.768593,10.5,f,2,4,0,-0.5,8.373
46975.129627,10.5,f,2,5,0,-0.5,8.373
48745.485672,10.5,f,2,6,0,-0.5,8.373
50180.460103,10.5,f,2,7,0,-0.5,8.373
51178.518197,10.5,f,2,8,0,-0.5,8.373
37894.466087,11.5,f,2,1,0,0.5,8.373
40556.241414,11.5,f,2,2,0,0.5,8.373
43013.744451,11.5,f,2,3,0,0.5,8.373
45257.005906,11.5,f,2,4,0,0.5,8.373
47264.551187,11.5,f,2,5,0,0.5,8.373
49000.551052,11.5,f,2,6,0,0.5,8.373
50386.922069,11.5,f,2,7,0,0.5,8.373
37523.840376,11.5,e,2,1,0,-0.5,8.373
40205.778885,11.5,e,2,2,0,-0.5,8.373
42684.171119,11.5,e,2,3,0,-0.5,8.373
44949.28962,11.5,e,2,4,0,-0.5,8.373
46974.174865,11.5,e,2,5,0,-0.5,8.373
46988.231685,11.5,e,2,6,0,-0.5,8.373
48747.186004,11.5,e,2,7,0,-0.5,8.373
50181.881976,11.5,e,2,8,0,-0.5,8.373
37897.052064,12.5,e,2,1,0,0.5,8.373
40558.730236,12.5,e,2,2,0,0.5,8.373
43016.161081,12.5,e,2,3,0,0.5,8.373
45259.169079,12.5,e,2,4,0,0.5,8.373
47266.574221,12.5,e,2,5,0,0.5,8.373
49002.40996,12.5,e,2,6,0,0.5,8.373
50401.574423,12.5,e,2,7,0,0.5,8.373
38295.979686,12.5,f,2,1,0,-0.5,8.373
40935.803797,12.5,f,2,2,0,-0.5,8.373
43370.51373,12.5,f,2,3,0,-0.5,8.373
45588.180221,12.5,f,2,4,0,-0.5,8.373
47573.169971,12.5,f,2,5,0,-0.5,8.373
49273.61383,12.5,f,2,6,0,-0.5,8.373
50628.535728,12.5,f,2,7,0,-0.5,8.373
35911.715402,13.5,f,2,0,0,0.5,8.373
38725.379788,13.5,f,2,1,0,0.5,8.373
41341.529404,13.5,f,2,2,0,0.5,8.373
43751.595204,13.5,f,2,3,0,0.5,8.373
45943.629922,13.5,f,2,4,0,0.5,8.373
47886.26568,13.5,f,2,5,0,0.5,8.373
47895.70007,13.5,f,2,6,0,0.5,8.373
49562.926535,13.5,f,2,7,0,0.5,8.373
38298.75895,13.5,e,2,1,0,-0.5,8.373
40938.460294,13.5,e,2,2,0,-0.5,8.373
43373.11019,13.5,e,2,3,0,-0.5,8.373
45590.152125,13.5,e,2,4,0,-0.5,8.373
47574.4072,13.5,e,2,5,0,-0.5,8.373
49275.656799,13.5,e,2,6,0,-0.5,8.373
50630.150395,13.5,e,2,7,0,-0.5,8.373
35914.812586,14.5,e,2,0,0,0.5,8.373
38728.349228,14.5,e,2,1,0,0.5,8.373
41344.371328,14.5,e,2,2,0,0.5,8.373
43754.377141,14.5,e,2,3,0,0.5,8.373
45945.649152,14.5,e,2,4,0,0.5,8.373
47884.975482,14.5,e,2,5,0,0.5,8.373
47900.591709,14.5,e,2,6,0,0.5,8.373
49565.132849,14.5,e,2,7,0,0.5,8.373
36393.24694,14.5,f,2,0,0,-0.5,8.373
39182.011698,14.5,f,2,1,0,-0.5,8.373
41772.75538,14.5,f,2,2,0,-0.5,8.373
44156.041363,14.5,f,2,3,0,-0.5,8.373
46317.609005,14.5,f,2,4,0,-0.5,8.373
48240.05261,14.5,f,2,5,0,-0.5,8.373
49867.805691,14.5,f,2,6,0,-0.5,8.373
51120.537392,14.5,f,2,7,0,-0.5,8.373
36902.960614,15.5,f,2,0,0,0.5,8.373
39665.178253,15.5,f,2,1,0,0.5,8.373
42228.768035,15.5,f,2,2,0,0.5,8.373
44584.267423,15.5,f,2,3,0,0.5,8.373
46717.137411,15.5,f,2,4,0,0.5,8.373
48603.396848,15.5,f,2,5,0,0.5,8.373
50186.458636,15.5,f,2,6,0,0.5,8.373
36396.539439,15.5,e,2,0,0,-0.5,8.373
39185.16798,15.5,e,2,1,0,-0.5,8.373
41775.766751,15.5,e,2,2,0,-0.5,8.373
44159.118804,15.5,e,2,3,0,-0.5,8.373
46322.629279,15.5,e,2,4,0,-0.5,8.373
48242.012932,15.5,e,2,5,0,-0.5,8.373
49869.839813,15.5,e,2,6,0,-0.5,8.373
51122.267485,15.5,e,2,7,0,-0.5,8.373
36906.44483,16.5,e,2,0,0,0.5,8.373
39668.517818,16.5,e,2,1,0,0.5,8.373
42231.954364,16.5,e,2,2,0,0.5,8.373
44587.211834,16.5,e,2,3,0,0.5,8.373
46720.068742,16.5,e,2,4,0,0.5,8.373
48605.751843,16.5,e,2,5,0,0.5,8.373
50188.767269,16.5,e,2,6,0,0.5,8.373
37440.119462,16.5,f,2,0,0,-0.5,8.373
40174.140409,16.5,f,2,1,0,-0.5,8.373
42708.821849,16.5,f,2,2,0,-0.5,8.373
45034.02973,16.5,f,2,3,0,-0.5,8.373
47134.341602,16.5,f,2,4,0,-0.5,8.373
48986.441572,16.5,f,2,5,0,-0.5,8.373
50517.225106,16.5,f,2,6,0,-0.5,8.373
38003.947059,17.5,f,2,0,0,0.5,8.373
40708.117763,17.5,f,2,1,0,0.5,8.373
43212.121001,17.5,f,2,2,0,0.5,8.373
45505.131616,17.5,f,2,3,0,0.5,8.373
47570.400328,17.5,f,2,4,0,0.5,8.373
49372.388656,17.5,f,2,5,0,0.5,8.373
50858.577252,17.5,f,2,6,0,0.5,8.373
37443.79163,17.5,e,2,0,0,-0.5,8.373
40177.659477,17.5,e,2,1,0,-0.5,8.373
42712.183579,17.5,e,2,2,0,-0.5,8.373
45037.197968,17.5,e,2,3,0,-0.5,8.373
47137.334497,17.5,e,2,4,0,-0.5,8.373
48987.170068,17.5,e,2,5,0,-0.5,8.373
50519.989904,17.5,e,2,6,0,-0.5,8.373
38007.803174,18.5,e,2,0,0,0.5,8.373
40711.812327,18.5,e,2,1,0,0.5,8.373
43215.641608,18.5,e,2,2,0,0.5,8.373
45508.395531,18.5,e,2,3,0,0.5,8.373
47573.504855,18.5,e,2,4,0,0.5,8.373
49375.065276,18.5,e,2,5,0,0.5,8.373
50861.553448,18.5,e,2,6,0,0.5,8.373
38593.628417,18.5,f,2,0,0,-0.5,8.373
41266.288978,18.5,f,2,1,0,-0.5,8.373
43737.802817,18.5,f,2,2,0,-0.5,8.373
45996.901697,18.5,f,2,3,0,-0.5,8.373
48024.324207,18.5,f,2,4,0,-0.5,8.373
49785.442371,18.5,f,2,5,0,-0.5,8.373
51209.275211,18.5,f,2,6,0,-0.5,8.373
39208.310854,19.5,f,2,0,0,0.5,8.373
41847.792077,19.5,f,2,1,0,0.5,8.373
44285.003276,19.5,f,2,2,0,0.5,8.373
46507.354497,19.5,f,2,3,0,0.5,8.373
48494.992383,19.5,f,2,4,0,0.5,8.373
50208.702788,19.5,f,2,5,0,0.5,8.373
38597.664284,19.5,e,2,0,0,-0.5,8.373
41270.154805,19.5,e,2,1,0,-0.5,8.373
43741.495596,19.5,e,2,2,0,-0.5,8.373
46000.684654,19.5,e,2,3,0,-0.5,8.373
48027.555022,19.5,e,2,4,0,-0.5,8.373
49787.360194,19.5,e,2,5,0,-0.5,8.373
51212.335949,19.5,e,2,6,0,-0.5,8.373
39212.522084,20.5,e,2,0,0,0.5,8.373
41851.824703,20.5,e,2,1,0,0.5,8.373
44288.828774,20.5,e,2,2,0,0.5,8.373
46511.089193,20.5,e,2,3,0,0.5,8.373
48498.366581,20.5,e,2,4,0,0.5,8.373
50211.619991,20.5,e,2,5,0,0.5,8.373
39847.104814,20.5,f,2,0,0,-0.5,8.373
42451.72464,20.5,f,2,1,0,-0.5,8.373
44852.732068,20.5,f,2,2,0,-0.5,8.373
47037.308954,20.5,f,2,3,0,-0.5,8.373
48981.134611,20.5,f,2,4,0,-0.5,8.373
50642.345527,20.5,f,2,5,0,-0.5,8.373
40509.084598,21.5,f,2,0,0,0.5,8.373
43077.142843,21.5,f,2,1,0,0.5,8.373
45440.062177,21.5,f,2,2,0,0.5,8.373
47583.284798,21.5,f,2,3,0,0.5,8.373
49480.776182,21.5,f,2,4,0,0.5,8.373
51084.580462,21.5,f,2,5,0,0.5,8.373
39851.486823,21.5,e,2,0,0,-0.5,8.373
42455.919312,21.5,e,2,1,0,-0.5,8.373
44856.739604,21.5,e,2,2,0,-0.5,8.373
47040.600659,21.5,e,2,3,0,-0.5,8.373
48984.718612,21.5,e,2,4,0,-0.5,8.373
50645.415972,21.5,e,2,5,0,-0.5,8.373
40513.632614,22.5,e,2,0,0,0.5,8.373
43081.495036,22.5,e,2,1,0,0.5,8.373
45444.185992,22.5,e,2,2,0,0.5,8.373
47587.208082,22.5,e,2,3,0,0.5,8.373
49485.271239,22.5,e,2,4,0,0.5,8.373
51086.739607,22.5,e,2,5,0,0.5,8.373
41193.288996,22.5,f,2,0,0,-0.5,8.373
43723.064008,22.5,f,2,1,0,-0.5,8.373
46045.901405,22.5,f,2,2,0,-0.5,8.373
48145.919512,22.5,f,2,3,0,-0.5,8.373
49995.754729,22.5,f,2,4,0,-0.5,8.373
41898.721768,23.5,f,2,0,0,0.5,8.373
44388.461749,23.5,f,2,1,0,0.5,8.373
46669.229198,23.5,f,2,2,0,0.5,8.373
48723.828126,23.5,f,2,3,0,0.5,8.373
50519.763637,23.5,f,2,4,0,0.5,8.373
41197.998055,23.5,e,2,0,0,-0.5,8.373
43727.568243,23.5,e,2,1,0,-0.5,8.373
46050.206878,23.5,e,2,2,0,-0.5,8.373
48149.742725,23.5,e,2,3,0,-0.5,8.373
49998.544005,23.5,e,2,4,0,-0.5,8.373
41903.586724,24.5,e,2,0,0,0.5,8.373
44393.113075,24.5,e,2,1,0,0.5,8.373
46673.614267,24.5,e,2,2,0,0.5,8.373
48727.972044,24.5,e,2,3,0,0.5,8.373
50522.885299,24.5,e,2,4,0,0.5,8.373
42624.351967,24.5,f,2,0,0,-0.5,8.373
45072.264888,24.5,f,2,1,0,-0.5,8.373
47308.791839,24.5,f,2,2,0,-0.5,8.373
49314.048024,24.5,f,2,3,0,-0.5,8.373
51053.215037,24.5,f,2,4,0,-0.5,8.373
43369.114016,25.5,f,2,0,0,0.5,8.373
45773.368959,25.5,f,2,1,0,0.5,8.373
47963.574488,25.5,f,2,2,0,0.5,8.373
49918.53515,25.5,f,2,3,0,0.5,8.373
42629.367487,25.5,e,2,0,0,-0.5,8.373
45077.047865,25.5,e,2,1,0,-0.5,8.373
47313.375631,25.5,e,2,2,0,-0.5,8.373
49318.725592,25.5,e,2,3,0,-0.5,8.373
51056.428661,25.5,e,2,4,0,-0.5,8.373
43374.274576,26.5,e,2,0,0,0.5,8.373
45778.292976,26.5,e,2,1,0,0.5,8.373
47968.185333,26.5,e,2,2,0,0.5,8.373
49923.518354,26.5,e,2,3,0,0.5,8.373
44131.907495,26.5,f,2,0,0,-0.5,8.373
46490.590361,26.5,f,2,1,0,-0.5,8.373
48631.963956,26.5,f,2,2,0,-0.5,8.373
50533.450823,26.5,f,2,3,0,-0.5,8.373
44911.596738,27.5,f,2,0,0,0.5,8.373
47222.767264,27.5,f,2,1,0,0.5,8.373
49312.852108,27.5,f,2,2,0,0.5,8.373
51156.599075,27.5,f,2,3,0,0.5,8.373
44137.207386,27.5,e,2,0,0,-0.5,8.373
46495.647318,27.5,e,2,1,0,-0.5,8.373
48636.799419,27.5,e,2,2,0,-0.5,8.373
50539.999666,27.5,e,2,3,0,-0.5,8.373
44917.029992,28.5,e,2,0,0,0.5,8.373
47227.948665,28.5,e,2,1,0,0.5,8.373
49317.627332,28.5,e,2,2,0,0.5,8.373
51159.958109,28.5,e,2,3,0,0.5,8.373
45707.009466,28.5,f,2,0,0,-0.5,8.373
47968.574334,28.5,f,2,1,0,-0.5,8.373
50004.873368,28.5,f,2,2,0,-0.5,8.373
46516.935643,29.5,f,2,0,0,0.5,8.373
48726.795667,29.5,f,2,1,0,0.5,8.373
50705.524573,29.5,f,2,2,0,0.5,8.373
45712.570017,29.5,e,2,0,0,-0.5,8.373
47973.743809,29.5,e,2,1,0,-0.5,8.373
50009.919846,29.5,e,2,2,0,-0.5,8.373
46522.617088,30.5,e,2,0,0,0.5,8.373
48732.174118,30.5,e,2,1,0,0.5,8.373
50710.622338,30.5,e,2,2,0,0.5,8.373
47340.124993,30.5,f,2,0,0,-0.5,8.373
49495.715606,30.5,f,2,1,0,-0.5,8.373
51414.817966,30.5,f,2,2,0,-0.5,8.373
48175.284568,31.5,f,2,0,0,0.5,8.373
50274.47524,31.5,f,2,1,0,0.5,8.373
47345.9206,31.5,e,2,0,0,-0.5,8.373
49501.380287,31.5,e,2,1,0,-0.5,8.373
51419.971329,31.5,e,2,2,0,-0.5,8.373
48181.186796,32.5,e,2,0,0,0.5,8.373
50279.954611,32.5,e,2,1,0,0.5,8.373
49021.067763,32.5,f,2,0,0,-0.5,8.373
51060.89365,32.5,f,2,1,0,-0.5,8.373
49876.084749,33.5,f,2,0,0,0.5,8.373
49027.072217,33.5,e,2,0,0,-0.5,8.373
51066.62575,33.5,e,2,1,0,-0.5,8.373
49882.182341,34.5,e,2,0,0,0.5,8.373
50738.874385,34.5,f,2,0,0,-0.5,8.373
50745.058585,35.5,e,2,0,0,-0.5,8.373
38222.286623,0.5,e,2,2,0,0.5,8.374
40815.395319,0.5,e,2,3,0,0.5,8.374
43200.723473,0.5,e,2,4,0,0.5,8.374
45366.145204,0.5,e,2,5,0,0.5,8.374
47284.410987,0.5,e,2,6,0,0.5,8.374
48909.493064,0.5,e,2,7,0,0.5,8.374
50179.419895,0.5,e,2,8,0,0.5,8.374
51011.146388,0.5,e,2,9,0,0.5,8.374
38252.648647,0.5,f,2,2,0,-0.5,8.374
40844.030621,0.5,f,2,3,0,-0.5,8.374
43227.418904,0.5,f,2,4,0,-0.5,8.374
45390.638551,0.5,f,2,5,0,-0.5,8.374
47306.884156,0.5,f,2,6,0,-0.5,8.374
48929.445826,0.5,f,2,7,0,-0.5,8.374
50195.947895,0.5,f,2,8,0,-0.5,8.374
51022.969164,0.5,f,2,9,0,-0.5,8.374
38313.629657,1.5,f,2,2,0,0.5,8.374
40901.550133,1.5,f,2,3,0,0.5,8.374
43281.786816,1.5,f,2,4,0,0.5,8.374
45440.167425,1.5,f,2,5,0,0.5,8.374
47352.108108,1.5,f,2,6,0,0.5,8.374
48969.494711,1.5,f,2,7,0,0.5,8.374
50229.019603,1.5,f,2,8,0,0.5,8.374
51046.572977,1.5,f,2,9,0,0.5,8.374
38252.954415,1.5,e,2,2,0,-0.5,8.374
40844.321523,1.5,e,2,3,0,-0.5,8.374
43227.752018,1.5,e,2,4,0,-0.5,8.374
45390.868509,1.5,e,2,5,0,-0.5,8.374
47307.096076,1.5,e,2,6,0,-0.5,8.374
48929.65716,1.5,e,2,7,0,-0.5,8.374
50196.139292,1.5,e,2,8,0,-0.5,8.374
51023.102688,1.5,e,2,9,0,-0.5,8.374
38314.138868,2.5,e,2,2,0,0.5,8.374
40902.034103,2.5,e,2,3,0,0.5,8.374
43282.15559,2.5,e,2,4,0,0.5,8.374
45440.578935,2.5,e,2,5,0,0.5,8.374
47352.477791,2.5,e,2,6,0,0.5,8.374
48969.856825,2.5,e,2,7,0,0.5,8.374
50229.393612,2.5,e,2,8,0,0.5,8.374
51046.797997,2.5,e,2,9,0,0.5,8.374
35621.897734,2.5,f,2,1,0,-0.5,8.374
38405.029434,2.5,f,2,2,0,-0.5,8.374
40987.750793,2.5,f,2,3,0,-0.5,8.374
43361.953195,2.5,f,2,4,0,-0.5,8.374
45514.60889,2.5,f,2,5,0,-0.5,8.374
47419.960194,2.5,f,2,6,0,-0.5,8.374
49029.661199,2.5,f,2,7,0,-0.5,8.374
50278.73214,2.5,f,2,8,0,-0.5,8.374
51081.537403,2.5,f,2,9,0,-0.5,8.374
35750.301684,3.5,f,2,1,0,0.5,8.374
38526.701444,3.5,f,2,2,0,0.5,8.374
41102.542007,3.5,f,2,3,0,0.5,8.374
43469.930206,3.5,f,2,4,0,0.5,8.374
45614.742444,3.5,f,2,5,0,0.5,8.374
47510.102002,3.5,f,2,6,0,0.5,8.374
49109.046632,3.5,f,2,7,0,0.5,8.374
50344.50963,3.5,f,2,8,0,0.5,8.374
51127.522733,3.5,f,2,9,0,0.5,8.374
35622.641436,3.5,e,2,1,0,-0.5,8.374
38405.741524,3.5,e,2,2,0,-0.5,8.374
40988.426225,3.5,e,2,3,0,-0.5,8.374
43363.195358,3.5,e,2,4,0,-0.5,8.374
45515.204747,3.5,e,2,5,0,-0.5,8.374
47420.486532,3.5,e,2,6,0,-0.5,8.374
49029.864413,3.5,e,2,7,0,-0.5,8.374
50278.514916,3.5,e,2,8,0,-0.5,8.374
51081.871243,3.5,e,2,9,0,-0.5,8.374
35751.256462,4.5,e,2,1,0,0.5,8.374
38527.615387,4.5,e,2,2,0,0.5,8.374
41103.402977,4.5,e,2,3,0,0.5,8.374
43470.734415,4.5,e,2,4,0,0.5,8.374
45614.015502,4.5,e,2,5,0,0.5,8.374
47510.746034,4.5,e,2,6,0,0.5,8.374
49109.730323,4.5,e,2,7,0,0.5,8.374
50344.867324,4.5,e,2,8,0,0.5,8.374
51127.740678,4.5,e,2,9,0,0.5,8.374
35910.466355,4.5,f,2,1,0,-0.5,8.374
38678.4489,4.5,f,2,2,0,-0.5,8.374
41245.597529,4.5,f,2,3,0,-0.5,8.374
43603.745287,4.5,f,2,4,0,-0.5,8.374
45733.505471,4.5,f,2,5,0,-0.5,8.374
47618.747382,4.5,f,2,6,0,-0.5,8.374
49207.62086,4.5,f,2,7,0,-0.5,8.374
50425.200997,4.5,f,2,8,0,-0.5,8.374
36102.147959,5.5,f,2,1,0,0.5,8.374
38860.028471,5.5,f,2,2,0,0.5,8.374
41416.820815,5.5,f,2,3,0,0.5,8.374
43765.519575,5.5,f,2,4,0,0.5,8.374
45887.378642,5.5,f,2,5,0,0.5,8.374
47759.309025,5.5,f,2,6,0,0.5,8.374
49328.810643,5.5,f,2,7,0,0.5,8.374
50521.065309,5.5,f,2,8,0,0.5,8.374
35911.631155,5.5,e,2,1,0,-0.5,8.374
38679.564017,5.5,e,2,2,0,-0.5,8.374
41246.657641,5.5,e,2,3,0,-0.5,8.374
43604.521634,5.5,e,2,4,0,-0.5,8.374
45736.331248,5.5,e,2,5,0,-0.5,8.374
47620.372715,5.5,e,2,6,0,-0.5,8.374
49208.175535,5.5,e,2,7,0,-0.5,8.374
50425.846984,5.5,e,2,8,0,-0.5,8.374
36103.521493,6.5,e,2,1,0,0.5,8.374
38861.343294,6.5,e,2,2,0,0.5,8.374
41418.059027,6.5,e,2,3,0,0.5,8.374
43765.944309,6.5,e,2,4,0,0.5,8.374
45888.443551,6.5,e,2,5,0,0.5,8.374
47760.218377,6.5,e,2,6,0,0.5,8.374
49329.166206,6.5,e,2,7,0,0.5,8.374
50521.764204,6.5,e,2,8,0,0.5,8.374
36325.054796,6.5,f,2,1,0,-0.5,8.374
39071.147218,6.5,f,2,2,0,-0.5,8.374
41615.743793,6.5,f,2,3,0,-0.5,8.374
43950.675544,6.5,f,2,4,0,-0.5,8.374
46058.620303,6.5,f,2,5,0,-0.5,8.374
47914.889913,6.5,f,2,6,0,-0.5,8.374
49463.608363,6.5,f,2,7,0,-0.5,8.374
50632.154596,6.5,f,2,8,0,-0.5,8.374
36578.847705,7.5,f,2,1,0,0.5,8.374
39311.464611,7.5,f,2,2,0,0.5,8.374
41842.191462,7.5,f,2,3,0,0.5,8.374
44162.723006,7.5,f,2,4,0,0.5,8.374
46256.516232,7.5,f,2,5,0,0.5,8.374
48089.238599,7.5,f,2,6,0,0.5,8.374
49617.607513,7.5,f,2,7,0,0.5,8.374
50754.860159,7.5,f,2,8,0,0.5,8.374
36326.635543,7.5,e,2,1,0,-0.5,8.374
39072.660211,7.5,e,2,2,0,-0.5,8.374
41617.165109,7.5,e,2,3,0,-0.5,8.374
43951.589273,7.5,e,2,4,0,-0.5,8.374
46058.733599,7.5,e,2,5,0,-0.5,8.374
47915.988871,7.5,e,2,6,0,-0.5,8.374
49464.620991,7.5,e,2,7,0,-0.5,8.374
50632.672783,7.5,e,2,8,0,-0.5,8.374
36580.633915,8.5,e,2,1,0,0.5,8.374
39313.174007,8.5,e,2,2,0,0.5,8.374
41843.815667,8.5,e,2,3,0,0.5,8.374
44164.017646,8.5,e,2,4,0,0.5,8.374
46257.776392,8.5,e,2,5,0,0.5,8.374
48090.797216,8.5,e,2,6,0,0.5,8.374
49618.750411,8.5,e,2,7,0,0.5,8.374
50755.827679,8.5,e,2,8,0,0.5,8.374
36863.140584,8.5,f,2,1,0,-0.5,8.374
39580.59252,8.5,f,2,2,0,-0.5,8.374
42095.697564,8.5,f,2,3,0,-0.5,8.374
44399.848312,8.5,f,2,4,0,-0.5,8.374
46473.786014,8.5,f,2,5,0,-0.5,8.374
48290.608558,8.5,f,2,6,0,-0.5,8.374
49784.408348,8.5,f,2,7,0,-0.5,8.374
50890.344028,8.5,f,2,8,0,-0.5,8.374
37177.500953,9.5,f,2,1,0,0.5,8.374
39878.095592,9.5,f,2,2,0,0.5,8.374
42376.14696,9.5,f,2,3,0,0.5,8.374
44660.917777,9.5,f,2,4,0,0.5,8.374
46716.990172,9.5,f,2,5,0,0.5,8.374
48507.756115,9.5,f,2,6,0,0.5,8.374
49977.894304,9.5,f,2,7,0,0.5,8.374
51036.373575,9.5,f,2,8,0,0.5,8.374
36865.130275,9.5,e,2,1,0,-0.5,8.374
39582.496325,9.5,e,2,2,0,-0.5,8.374
42097.500255,9.5,e,2,3,0,-0.5,8.374
44393.805143,9.5,e,2,4,0,-0.5,8.374
44401.643509,9.5,e,2,5,0,-0.5,8.374
46474.545989,9.5,e,2,6,0,-0.5,8.374
48292.028952,9.5,e,2,7,0,-0.5,8.374
49797.861354,9.5,e,2,8,0,-0.5,8.374
37179.691918,10.5,e,2,1,0,0.5,8.374
39880.191471,10.5,e,2,2,0,0.5,8.374
42377.879314,10.5,e,2,3,0,0.5,8.374
44662.797291,10.5,e,2,4,0,0.5,8.374
46718.567458,10.5,e,2,5,0,0.5,8.374
48509.191745,10.5,e,2,6,0,0.5,8.374
49979.235847,10.5,e,2,7,0,0.5,8.374
51037.427483,10.5,e,2,8,0,0.5,8.374
37521.450574,10.5,f,2,1,0,-0.5,8.374
40203.492227,10.5,f,2,2,0,-0.5,8.374
42681.928428,10.5,f,2,3,0,-0.5,8.374
44947.583934,10.5,f,2,4,0,-0.5,8.374
46975.143473,10.5,f,2,5,0,-0.5,8.374
48745.473159,10.5,f,2,6,0,-0.5,8.374
50180.434805,10.5,f,2,7,0,-0.5,8.374
51192.171502,10.5,f,2,8,0,-0.5,8.374
37894.466087,11.5,f,2,1,0,0.5,8.374
40556.091874,11.5,f,2,2,0,0.5,8.374
43013.741305,11.5,f,2,3,0,0.5,8.374
45256.933213,11.5,f,2,4,0,0.5,8.374
47264.500428,11.5,f,2,5,0,0.5,8.374
49000.531504,11.5,f,2,6,0,0.5,8.374
50400.753182,11.5,f,2,7,0,0.5,8.374
37523.840376,11.5,e,2,1,0,-0.5,8.374
40205.778751,11.5,e,2,2,0,-0.5,8.374
42684.167847,11.5,e,2,3,0,-0.5,8.374
44949.234709,11.5,e,2,4,0,-0.5,8.374
46972.082969,11.5,e,2,5,0,-0.5,8.374
46986.449559,11.5,e,2,6,0,-0.5,8.374
48747.177687,11.5,e,2,7,0,-0.5,8.374
50181.848152,11.5,e,2,8,0,-0.5,8.374
37897.052064,12.5,e,2,1,0,0.5,8.374
40558.727793,12.5,e,2,2,0,0.5,8.374
43016.157822,12.5,e,2,3,0,0.5,8.374
45259.126337,12.5,e,2,4,0,0.5,8.374
47266.538728,12.5,e,2,5,0,0.5,8.374
49002.367733,12.5,e,2,6,0,0.5,8.374
50401.325017,12.5,e,2,7,0,0.5,8.374
38295.979686,12.5,f,2,1,0,-0.5,8.374
40935.803787,12.5,f,2,2,0,-0.5,8.374
43370.510163,12.5,f,2,3,0,-0.5,8.374
45587.972838,12.5,f,2,4,0,-0.5,8.374
47572.937569,12.5,f,2,5,0,-0.5,8.374
49273.60354,12.5,f,2,6,0,-0.5,8.374
50628.511584,12.5,f,2,7,0,-0.5,8.374
35911.715402,13.5,f,2,0,0,0.5,8.374
38725.379788,13.5,f,2,1,0,0.5,8.374
41341.527877,13.5,f,2,2,0,0.5,8.374
43751.588325,13.5,f,2,3,0,0.5,8.374
45943.589481,13.5,f,2,4,0,0.5,8.374
47894.950925,13.5,f,2,5,0,0.5,8.374
49562.905776,13.5,f,2,6,0,0.5,8.374
50866.227126,13.5,f,2,7,0,0.5,8.374
38298.75895,13.5,e,2,1,0,-0.5,8.374
40938.460281,13.5,e,2,2,0,-0.5,8.374
43373.106794,13.5,e,2,3,0,-0.5,8.374
45589.73349,13.5,e,2,4,0,-0.5,8.374
47574.285914,13.5,e,2,5,0,-0.5,8.374
49275.653896,13.5,e,2,6,0,-0.5,8.374
